has_null,age,age_o,d_age,d_d_age,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,person_id,gender_female,gender_male,race_Asian/Pacific Islander/Asian-American,race_Black/African American,race_European/Caucasian-American,race_Latino/Hispanic American,race_Other,race_o_?,race_o_Asian/Pacific Islander/Asian-American,race_o_Black/African American,race_o_European/Caucasian-American,race_o_Latino/Hispanic American,race_o_Other,field_anthropology,field_architecture,field_art,field_biology,field_business,field_chemistry,field_communications,field_economics,field_education,field_engineering,field_environmental science,field_finance,field_health,field_history,field_law,field_literature,field_mathematics,field_medicine,field_other/job,field_philosophy,field_physics,field_political science,field_psychology,field_religion,field_sociology,match
1.0,29.0,24.0,5.0,2.0,0.0,8.0,7.0,2.0,2.0,20.0,16.0,16.0,17.0,16.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,8.0,8.0,5.0,8.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,40.0,10.0,30.0,10.0,10.0,1.65,2.0,0.0,2.0,0.0,0.0,0.0,9.0,6.0,8.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,2.0,2.0,2.0,8.0,6.0,2.0,2.0,2.0,3.0,7.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.09,-1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,523.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,28.0,27.0,1.0,0.0,0.0,7.0,2.0,2.0,1.0,15.09,16.98,16.98,18.87,18.87,13.21,1.0,1.0,1.0,1.0,1.0,0.0,3.0,8.0,8.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,20.0,20.0,20.0,11.0,11.36,1.0,2.0,2.0,2.0,0.0,0.0,5.0,9.0,8.0,9.0,7.0,0.0,2.0,1.0,2.0,1.0,7.0,6.0,6.0,5.0,5.0,3.83,1.0,1.0,1.0,0.0,0.0,0.0,7.0,7.0,6.0,9.0,9.0,8.0,6.0,4.0,5.0,8.0,7.0,7.0,9.0,8.0,9.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.72,1.0,6.0,3.0,1.0,0.0,1.0,6.0,4.0,1.0,0.0,0.0,156.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,28.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,25.0,25.0,25.0,10.0,10.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,30.0,15.0,15.0,15.0,15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,8.0,7.0,8.0,1.0,2.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,10.0,9.0,9.0,7.0,7.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.64,1.0,5.0,5.0,1.0,0.0,1.0,10.0,10.0,2.0,2.0,1.0,402.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,33.0,29.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,8.0,7.0,9.0,7.0,1.0,1.0,1.0,2.0,1.0,7.0,8.0,8.0,7.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,-0.61,-1.0,4.0,5.0,0.0,0.0,1.0,7.0,6.0,1.0,1.0,0.0,390.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,25.0,22.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,35.0,40.0,5.0,5.0,7.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,18.0,19.0,19.0,17.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,9.0,8.0,8.0,9.0,1.0,2.0,1.0,1.0,2.0,6.0,6.0,7.0,4.0,8.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,3.0,7.0,8.0,7.0,7.0,4.0,2.0,7.0,8.0,6.0,7.0,7.0,5.0,7.0,5.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.04,0.0,5.0,2.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,256.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,29.0,1.0,0.0,0.0,1.0,10.0,0.0,2.0,40.0,30.0,10.0,8.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,6.0,6.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,20.0,25.0,25.0,15.0,10.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0,10.0,10.0,8.0,8.0,1.0,2.0,2.0,1.0,1.0,5.0,6.0,7.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,10.0,1.0,8.0,7.0,7.0,8.0,2.0,1.0,4.0,8.0,1.0,8.0,9.0,7.0,7.0,8.0,9.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.31,0.0,6.0,1.0,1.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,22.0,26.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,50.0,10.0,10.0,30.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,5.0,9.0,6.0,3.58,0.0,0.0,0.0,2.0,1.0,0.0,25.0,5.0,20.0,25.0,15.0,10.0,2.0,0.0,1.0,2.0,0.0,0.0,7.0,9.0,9.0,9.0,9.0,1.0,2.0,2.0,2.0,2.0,8.0,9.0,8.0,8.0,8.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,9.0,8.0,8.0,3.0,2.0,9.0,9.0,1.0,8.0,7.0,9.0,9.0,10.0,10.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,-0.27,-1.0,5.0,4.0,1.0,0.0,1.0,7.0,4.0,1.0,0.0,0.08,430.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,22.0,4.0,2.0,0.0,10.0,5.0,2.0,1.0,16.07,17.86,17.86,17.86,17.86,12.5,1.0,1.0,1.0,1.0,1.0,0.0,6.0,8.0,9.0,8.0,9.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,17.0,17.0,19.0,17.0,13.0,16.98,1.0,1.0,1.0,1.0,0.0,1.0,8.0,9.0,7.0,10.0,7.0,1.0,2.0,1.0,2.0,1.0,4.29,5.05,4.78,4.82,4.27,4.21,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.07,0.0,6.0,1.67,1.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,184.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,27.0,2.0,1.0,0.0,3.0,4.0,1.0,1.0,14.0,20.0,20.0,14.0,18.0,14.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,8.0,7.0,7.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,18.0,18.0,18.0,14.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,9.0,8.0,9.0,1.0,1.0,2.0,1.0,2.0,7.0,9.0,10.0,6.0,9.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,9.0,8.0,10.0,6.0,6.0,4.0,3.0,4.0,8.0,6.0,3.0,7.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,-0.01,-1.0,6.0,4.0,1.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,157.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,31.0,30.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,20.0,10.0,10.0,30.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,10.0,10.0,6.0,5.18,4.23,1.0,2.0,2.0,1.0,0.0,0.0,35.0,0.0,25.0,20.0,0.0,20.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,5.0,7.0,10.0,5.0,1.0,0.0,1.0,2.0,0.0,1.0,6.0,6.0,3.0,6.0,3.23,0.0,1.0,1.0,0.0,1.0,0.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.6,1.0,9.0,6.0,2.0,0.0,2.0,3.0,6.0,0.0,1.0,0.0,396.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,27.0,4.0,2.0,0.0,1.0,4.0,0.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,20.0,10.0,20.0,15.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,10.0,3.0,8.0,8.0,0.0,2.0,0.0,1.0,1.0,5.0,5.0,9.0,4.47,9.0,4.66,0.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,7.0,7.0,9.0,5.0,9.0,1.0,3.0,9.0,3.0,9.0,9.0,9.0,7.0,5.0,10.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.56,1.0,7.0,1.0,2.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,24.0,29.0,5.0,2.0,0.0,2.0,1.0,1.0,0.0,14.0,20.0,18.0,16.0,14.0,18.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,8.0,8.0,8.0,5.26,1.0,1.0,1.0,1.0,1.0,0.0,14.0,18.0,20.0,18.0,16.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,8.0,9.0,9.0,7.0,1.0,1.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.18,0.0,3.0,7.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,194.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,29.0,24.0,5.0,2.0,0.0,3.0,3.0,1.0,1.0,10.0,20.0,20.0,15.0,20.0,15.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,25.0,20.0,8.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,7.0,6.0,7.0,7.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,9.0,9.0,9.0,8.0,9.0,7.0,9.0,8.0,2.0,7.0,8.0,8.0,9.0,9.0,6.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.35,1.0,5.0,2.5,1.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,486.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,24.0,3.0,1.0,1.0,6.0,3.0,2.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,6.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,15.0,20.0,25.0,5.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,7.0,7.0,8.0,7.0,5.0,1.0,1.0,1.0,1.0,0.0,7.0,7.0,6.0,8.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.07,0.0,8.0,3.0,2.0,0.0,1.0,6.0,7.0,1.0,2.0,0.0,362.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,24.0,25.0,1.0,0.0,0.0,4.0,8.0,1.0,2.0,25.0,20.0,25.0,20.0,10.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,7.0,5.0,4.0,4.0,8.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,10.0,20.0,20.0,10.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,9.0,8.0,9.0,1.0,1.0,2.0,1.0,2.0,4.0,6.0,6.0,6.0,6.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-0.19,-1.0,5.0,3.0,1.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,26.0,2.0,1.0,1.0,9.0,9.0,2.0,2.0,20.0,16.0,18.0,16.0,16.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,6.0,6.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,16.0,20.0,16.0,18.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,10.0,8.0,10.0,10.0,2.0,2.0,1.0,2.0,2.0,10.0,8.0,7.0,7.0,9.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.57,1.0,7.0,1.0,2.0,0.0,0.0,7.0,5.0,1.0,1.0,0.0,191.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,27.0,23.0,4.0,2.0,0.0,6.0,8.0,2.0,2.0,15.0,21.0,18.0,18.0,10.0,18.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,20.0,15.0,25.0,15.0,20.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,8.0,7.0,9.0,9.0,2.0,1.0,1.0,2.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.05,0.0,8.0,3.0,2.0,0.0,1.0,10.0,1.0,2.0,0.0,1.0,103.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,30.0,28.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,16.28,20.93,18.6,18.6,13.95,11.63,1.0,2.0,1.0,1.0,0.0,0.0,6.0,8.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,18.0,16.0,18.0,18.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,10.0,10.0,9.0,10.0,1.0,2.0,2.0,2.0,2.0,4.0,8.0,10.0,3.0,10.0,8.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.75,1.0,6.0,5.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,153.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,27.0,1.0,0.0,0.0,7.0,8.0,2.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,4.69,4.84,4.3,4.25,3.7,1.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,20.0,15.0,15.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,7.0,8.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,8.0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.02,-1.0,6.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,30.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,15.0,20.0,20.0,20.0,5.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,5.0,6.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,30.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,7.0,9.0,8.0,9.0,5.0,1.0,2.0,1.0,2.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,9.0,3.0,9.0,9.0,8.0,6.0,7.0,7.0,7.0,3.0,6.0,7.0,8.0,7.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.01,-1.0,9.0,3.4,2.0,0.0,1.0,7.0,7.0,1.0,2.0,0.0,529.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
