has_null,wave,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match,person_id
1,21.0,female,27.0,28.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,9.0,3.0,Biochemistry & Molecular Biophysics,20.0,20.0,20.0,20.0,0.0,20.0,5.0,7.0,6.0,6.0,6.0,6.0,58.0,5.0,8.0,10.0,7.0,12.0,8.0,9.0,9.0,8.0,8.0,6.0,7.0,7.0,8.0,7.0,6.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0,0.49,2.0,,4.0,6.0,5.0,0.0,1,1,1,511
1,21.0,female,27.0,30.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,9.0,3.0,Biochemistry & Molecular Biophysics,30.0,3.0,30.0,30.0,3.0,4.0,7.0,6.0,6.0,6.0,6.0,4.0,58.0,5.0,8.0,10.0,7.0,12.0,8.0,9.0,9.0,8.0,8.0,4.0,7.0,7.0,7.0,7.0,6.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0,0.63,2.0,,4.0,4.0,4.0,0.0,0,0,0,511
1,21.0,female,27.0,27.0,Asian/Pacific Islander/Asian-American,Black/African American,0,9.0,3.0,Biochemistry & Molecular Biophysics,40.0,20.0,20.0,20.0,0.0,0.0,5.0,6.0,7.0,7.0,7.0,5.0,58.0,5.0,8.0,10.0,7.0,12.0,8.0,9.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0,0.53,2.0,,4.0,7.0,9.0,0.0,1,1,1,511
1,21.0,female,27.0,25.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,9.0,3.0,Biochemistry & Molecular Biophysics,70.0,0.0,15.0,15.0,0.0,0.0,8.0,7.0,8.0,9.0,8.0,8.0,58.0,5.0,8.0,10.0,7.0,12.0,8.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0,0.59,2.0,,4.0,7.0,6.0,0.0,1,1,1,511
1,21.0,female,30.0,25.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Acting,15.0,30.0,20.0,20.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,3.0,7.0,8.0,6.0,5.0,4.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.05,3.0,,,4.0,4.0,0.0,0,0,0,512
1,21.0,female,30.0,26.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Acting,25.0,20.0,20.0,20.0,5.0,10.0,8.0,8.0,7.0,8.0,8.0,5.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,5.0,8.0,7.0,5.0,6.0,3.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.0,3.0,,,8.0,3.0,0.0,0,0,0,512
1,21.0,female,30.0,26.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,25.0,25.0,25.0,13.0,12.0,0.0,,,,,,,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,,,,,,,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.3,3.0,,,,,,0,0,0,512
1,21.0,female,30.0,24.0,Latino/Hispanic American,Other,0,1.0,1.0,Acting,30.0,30.0,30.0,5.0,2.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,3.0,4.0,5.0,6.0,5.0,4.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,-0.01,3.0,,,4.0,4.0,0.0,0,1,0,512
1,21.0,female,30.0,23.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,23.0,14.0,19.0,16.0,10.0,18.0,8.0,8.0,8.0,7.0,7.0,7.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,2.0,4.0,8.0,6.0,8.0,5.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.18,3.0,,,5.0,3.0,0.0,0,1,0,512
1,21.0,female,30.0,29.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,30.0,20.0,20.0,20.0,10.0,0.0,,,,,,,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,,,,,,,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.32,3.0,,,,,,0,0,0,512
1,21.0,female,30.0,22.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Acting,20.0,5.0,25.0,25.0,5.0,20.0,7.0,8.0,7.0,8.0,7.0,6.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,5.0,4.0,6.0,5.0,4.0,3.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.56,3.0,,,4.0,5.0,0.0,0,0,0,512
1,21.0,female,30.0,32.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,50.0,0.0,10.0,30.0,0.0,10.0,3.0,4.0,5.0,4.0,5.0,6.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,6.0,7.0,7.0,7.0,8.0,5.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.27,3.0,,,6.0,6.0,0.0,1,0,0,512
1,21.0,female,30.0,22.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,30.0,10.0,20.0,15.0,15.0,10.0,,,,,,,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,,,,,,,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.35,3.0,,,,,,0,0,0,512
1,21.0,female,30.0,24.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,20.0,15.0,20.0,20.0,15.0,10.0,6.0,7.0,5.0,7.0,5.0,2.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,5.0,4.0,3.0,6.0,5.0,4.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.13,3.0,,,6.0,9.0,0.0,0,0,0,512
1,21.0,female,30.0,23.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Acting,40.0,30.0,0.0,20.0,0.0,10.0,6.0,7.0,6.0,8.0,5.0,4.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,4.0,9.0,8.0,6.0,7.0,2.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,-0.32,3.0,,,5.0,7.0,0.0,0,1,0,512
1,21.0,female,30.0,23.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Acting,25.0,15.0,20.0,20.0,10.0,10.0,,,,,,,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,,,,,,,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.27,3.0,,,,,,0,0,0,512
1,21.0,female,30.0,24.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Acting,20.0,16.0,16.0,17.0,16.0,15.0,5.0,7.0,8.0,6.0,7.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,5.0,4.0,3.0,2.0,1.0,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,-0.48,3.0,,,4.0,5.0,0.0,0,0,0,512
1,21.0,female,30.0,23.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Acting,15.0,25.0,20.0,10.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,,,,,,,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,-0.27,3.0,,,,,,0,0,0,512
1,21.0,female,30.0,24.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,6.0,7.0,2.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,-0.13,3.0,,,4.0,6.0,0.0,0,0,0,512
1,21.0,female,30.0,30.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,35.0,10.0,20.0,25.0,5.0,5.0,6.0,8.0,8.0,6.0,6.0,5.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,5.0,5.0,7.0,7.0,5.0,4.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.05,3.0,,,6.0,8.0,0.0,0,1,0,512
1,21.0,female,30.0,30.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,25.0,20.0,20.0,20.0,0.0,15.0,6.0,6.0,7.0,8.0,6.0,6.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,6.0,5.0,8.0,5.0,5.0,7.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.49,3.0,,,5.0,7.0,0.0,0,1,0,512
1,21.0,female,30.0,30.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,40.0,10.0,20.0,10.0,0.0,20.0,5.0,6.0,5.0,2.0,2.0,1.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,7.0,4.0,6.0,5.0,6.0,3.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,-0.01,3.0,,,4.0,5.0,0.0,1,0,0,512
1,21.0,female,30.0,28.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,20.0,20.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,,,,,,,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.05,3.0,,,,,,0,0,0,512
1,21.0,female,30.0,30.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,30.0,3.0,30.0,30.0,3.0,4.0,8.0,7.0,6.0,5.0,6.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,6.0,4.0,5.0,4.0,5.0,3.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.64,3.0,,,4.0,5.0,0.0,0,0,0,512
1,21.0,female,30.0,27.0,Latino/Hispanic American,Black/African American,0,1.0,1.0,Acting,40.0,20.0,20.0,20.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,5.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,3.0,4.0,4.0,2.0,5.0,1.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.43,3.0,,,2.0,4.0,0.0,0,0,0,512
1,21.0,female,30.0,25.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,1.0,Acting,70.0,0.0,15.0,15.0,0.0,0.0,6.0,9.0,9.0,9.0,8.0,8.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,6.0,5.0,4.0,3.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.43,3.0,,,3.0,6.0,0.0,0,1,0,512
1,21.0,female,23.0,25.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2.0,1.0,Theater,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,5.0,10.0,1.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,5.0,6.0,7.0,4.0,8.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.36,2.0,,2.0,3.0,6.0,0.0,0,0,0,513
1,21.0,female,23.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2.0,1.0,Theater,25.0,20.0,20.0,20.0,5.0,10.0,8.0,8.0,7.0,7.0,7.0,5.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,4.0,6.0,6.0,5.0,6.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.0,2.0,,2.0,4.0,4.0,0.0,0,1,0,513
1,21.0,female,23.0,26.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,25.0,25.0,25.0,13.0,12.0,0.0,8.0,8.0,7.0,7.0,,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.06,2.0,,2.0,6.0,4.0,0.0,0,1,0,513
1,21.0,female,23.0,24.0,European/Caucasian-American,Other,0,2.0,1.0,Theater,30.0,30.0,30.0,5.0,2.0,3.0,8.0,9.0,8.0,9.0,9.0,8.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,5.0,5.0,6.0,4.0,6.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.23,2.0,,2.0,4.0,5.0,0.0,0,1,0,513
1,21.0,female,23.0,23.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,23.0,14.0,19.0,16.0,10.0,18.0,8.0,7.0,8.0,7.0,6.0,7.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,,5.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.61,2.0,,2.0,7.0,7.0,0.0,1,1,1,513
1,21.0,female,23.0,29.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,30.0,20.0,20.0,20.0,10.0,0.0,8.0,7.0,7.0,7.0,6.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.61,2.0,,2.0,7.0,6.0,0.0,1,0,0,513
1,21.0,female,23.0,22.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2.0,1.0,Theater,20.0,5.0,25.0,25.0,5.0,20.0,8.0,8.0,8.0,8.0,5.0,7.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,6.0,9.0,6.0,5.0,,7.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.62,2.0,,2.0,7.0,7.0,0.0,1,0,0,513
1,21.0,female,23.0,32.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,50.0,0.0,10.0,30.0,0.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,2.0,2.0,5.0,6.0,,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.13,2.0,,2.0,3.0,6.0,0.0,0,0,0,513
1,21.0,female,23.0,22.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,30.0,10.0,20.0,15.0,15.0,10.0,7.0,8.0,5.0,7.0,8.0,3.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,6.0,5.0,7.0,4.0,,0.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.02,2.0,,2.0,5.0,6.0,0.0,0,0,0,513
1,21.0,female,23.0,24.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,20.0,15.0,20.0,20.0,15.0,10.0,7.0,6.0,6.0,7.0,7.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,3.0,10.0,9.0,7.0,,5.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.21,2.0,,2.0,5.0,5.0,0.0,0,1,0,513
1,21.0,female,23.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2.0,1.0,Theater,40.0,30.0,0.0,20.0,0.0,10.0,6.0,7.0,6.0,8.0,6.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,3.0,6.0,5.0,5.0,5.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.04,2.0,,2.0,3.0,6.0,0.0,0,1,0,513
1,21.0,female,23.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2.0,1.0,Theater,25.0,15.0,20.0,20.0,10.0,10.0,7.0,10.0,6.0,7.0,6.0,0.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,7.0,10.0,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.54,2.0,,2.0,5.0,5.0,0.0,0,1,0,513
1,21.0,female,23.0,24.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2.0,1.0,Theater,20.0,16.0,16.0,17.0,16.0,15.0,6.0,8.0,8.0,8.0,8.0,5.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,6.0,5.0,7.0,6.0,,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.12,2.0,,2.0,5.0,6.0,0.0,0,0,0,513
1,21.0,female,23.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2.0,1.0,Theater,15.0,25.0,20.0,10.0,10.0,20.0,7.0,7.0,6.0,6.0,6.0,5.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,5.0,8.0,8.0,7.0,4.0,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.35,2.0,,2.0,4.0,6.0,0.0,0,0,0,513
1,21.0,female,23.0,24.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,6.0,9.0,8.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,7.0,4.0,6.0,5.0,1.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.12,2.0,,2.0,5.0,5.0,0.0,0,1,0,513
1,21.0,female,23.0,30.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,35.0,10.0,20.0,25.0,5.0,5.0,7.0,7.0,6.0,8.0,6.0,7.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.06,2.0,,2.0,6.0,5.0,0.0,1,1,1,513
1,21.0,female,23.0,30.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,25.0,20.0,20.0,20.0,0.0,15.0,6.0,7.0,7.0,10.0,6.0,6.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,7.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.24,2.0,,2.0,7.0,7.0,0.0,1,1,1,513
1,21.0,female,23.0,30.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,40.0,10.0,20.0,10.0,0.0,20.0,8.0,7.0,7.0,8.0,2.0,5.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,9.0,7.0,8.0,6.0,7.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.1,2.0,,2.0,7.0,6.0,0.0,1,1,1,513
1,21.0,female,23.0,28.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,20.0,20.0,20.0,20.0,0.0,20.0,7.0,7.0,8.0,8.0,7.0,6.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.48,2.0,,2.0,6.0,5.0,0.0,1,1,1,513
1,21.0,female,23.0,30.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,30.0,3.0,30.0,30.0,3.0,4.0,7.0,6.0,5.0,6.0,5.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,5.0,8.0,8.0,9.0,8.0,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.65,2.0,,2.0,7.0,7.0,0.0,1,1,1,513
1,21.0,female,23.0,27.0,European/Caucasian-American,Black/African American,0,2.0,1.0,Theater,40.0,20.0,20.0,20.0,0.0,0.0,8.0,5.0,5.0,7.0,7.0,5.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,6.0,6.0,5.0,5.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.53,2.0,,2.0,6.0,6.0,0.0,0,1,0,513
1,21.0,female,23.0,25.0,European/Caucasian-American,European/Caucasian-American,1,2.0,1.0,Theater,70.0,0.0,15.0,15.0,0.0,0.0,5.0,8.0,8.0,7.0,7.0,8.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.47,2.0,,2.0,6.0,4.0,0.0,1,0,0,513
1,21.0,female,26.0,25.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8.0,9.0,Education Policy,15.0,30.0,20.0,20.0,10.0,5.0,5.0,8.0,8.0,3.0,8.0,1.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,1.0,8.0,8.0,2.0,8.0,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.51,6.0,,0.5,6.0,8.0,0.0,0,0,0,514
1,21.0,female,26.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8.0,9.0,Education Policy,25.0,20.0,20.0,20.0,5.0,10.0,7.0,8.0,7.0,7.0,8.0,9.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,2.0,8.0,8.0,2.0,8.0,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.03,6.0,,0.5,6.0,8.0,0.0,0,1,0,514
1,21.0,female,26.0,26.0,European/Caucasian-American,European/Caucasian-American,1,8.0,9.0,Education Policy,25.0,25.0,25.0,13.0,12.0,0.0,8.0,7.0,8.0,8.0,,,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,4.0,5.0,5.0,2.0,1.0,4.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.59,6.0,,0.5,6.0,8.0,0.0,0,1,0,514
